"SG_UF";"CD_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"POPULACAO_ESTIMADA"
"MG";31;"45406";"Olaria";"1720"
"MG";31;"45455";"Olhos-d'Água";"6171"
"MG";31;"45505";"Olímpio Noronha";"2809"
"MG";31;"45604";"Oliveira";"41840"
"MG";31;"45703";"Oliveira Fortes";"2130"
"MG";31;"45802";"Onça de Pitangui";"3152"
"MG";31;"45851";"Oratórios";"4663"
"MG";31;"45877";"Orizânia";"8079"
"MG";31;"45901";"Ouro Branco";"39867"
"MG";31;"46008";"Ouro Fino";"33791"
"MG";31;"46107";"Ouro Preto";"74558"
"MG";31;"46206";"Ouro Verde de Minas";"5914"
"MG";31;"46255";"Padre Carvalho";"6423"
"MG";31;"46305";"Padre Paraíso";"20252"
"MG";31;"46404";"Paineiras";"4462"
"MG";31;"46503";"Pains";"8296"
"MG";31;"46552";"Pai Pedro";"6094"
"MG";31;"46602";"Paiva";"1523"
"MG";31;"46701";"Palma";"6611"
"MG";31;"46750";"Palmópolis";"5349"
"MG";31;"46909";"Papagaios";"15800"
"MG";31;"47006";"Paracatu";"93862"
"MG";31;"47105";"Pará de Minas";"94808"
"MG";31;"47204";"Paraguaçu";"21605"
"MG";31;"47303";"Paraisópolis";"21221"
"MG";31;"47402";"Paraopeba";"24700"
"MG";31;"47501";"Passabém";"1633"
"MG";31;"47600";"Passa Quatro";"16393"
"MG";31;"47709";"Passa Tempo";"8057"
"MG";31;"47808";"Passa Vinte";"2031"
"MG";31;"47907";"Passos";"115337"
"MG";31;"47956";"Patis";"6002"
"MG";31;"48004";"Patos de Minas";"153585"
"MG";31;"48103";"Patrocínio";"91449"
"MG";31;"48202";"Patrocínio do Muriaé";"5715"
"MG";31;"48301";"Paula Cândido";"9584"
"MG";31;"48400";"Paulistas";"4812"
"MG";31;"48509";"Pavão";"8419"
"MG";31;"48608";"Peçanha";"17537"
"MG";31;"48707";"Pedra Azul";"24329"
"MG";31;"48756";"Pedra Bonita";"7128"
"MG";31;"48806";"Pedra do Anta";"3005"
"MG";31;"48905";"Pedra do Indaiá";"3974"
"MG";31;"49002";"Pedra Dourada";"2532"
"MG";31;"49101";"Pedralva";"11146"
"MG";31;"49150";"Pedras de Maria da Cruz";"12212"
"MG";31;"49200";"Pedrinópolis";"3643"
"MG";31;"49309";"Pedro Leopoldo";"64712"
"MG";31;"49408";"Pedro Teixeira";"1806"
"MG";31;"49507";"Pequeri";"3330"
"MG";31;"49606";"Pequi";"4432"
"MG";31;"49705";"Perdigão";"11755"
"MG";31;"49804";"Perdizes";"16321"
"MG";31;"49903";"Perdões";"21485"
"MG";31;"49952";"Periquito";"6773"
"MG";31;"50000";"Pescador";"4256"
"MG";31;"50109";"Piau";"2733"
"MG";31;"50158";"Piedade de Caratinga";"8702"
"MG";31;"50208";"Piedade de Ponte Nova";"4140"
"MG";31;"50307";"Piedade do Rio Grande";"4466"
"MG";31;"50406";"Piedade dos Gerais";"5009"
"MG";31;"50505";"Pimenta";"8688"
"MG";31;"50539";"Pingo-d'Água";"4986"
"MG";31;"50570";"Pintópolis";"7524"
"MG";31;"50604";"Piracema";"6398"
"MG";31;"50703";"Pirajuba";"6348"
"MG";31;"50802";"Piranga";"17634"
"MG";31;"50901";"Piranguçu";"5488"
"MG";31;"51008";"Piranguinho";"8640"
"MG";31;"51107";"Pirapetinga";"10772"
"MG";31;"51206";"Pirapora";"56640"
"MG";31;"51305";"Piraúba";"10759"
"MG";31;"51404";"Pitangui";"28215"
"MG";31;"51503";"Piumhi";"34918"
"MG";31;"51602";"Planura";"12292"
"MG";31;"51701";"Poço Fundo";"16846"
"MG";31;"51800";"Poços de Caldas";"168641"
"MG";31;"51909";"Pocrane";"8359"
"MG";31;"52006";"Pompéu";"32035"
"MG";31;"52105";"Ponte Nova";"59875"
"MG";31;"52131";"Ponto Chique";"4283"
"MG";31;"52170";"Ponto dos Volantes";"12179"
"MG";31;"52204";"Porteirinha";"37864"
"MG";31;"52303";"Porto Firme";"11348"
"MG";31;"52402";"Poté";"16616"
"MG";31;"52501";"Pouso Alegre";"152549"
"MG";31;"52600";"Pouso Alto";"5900"
"MG";31;"52709";"Prados";"9080"
"MG";31;"52808";"Prata";"28017"
"MG";31;"52907";"Pratápolis";"8566"
"MG";31;"53004";"Pratinha";"3631"
"MG";31;"53103";"Presidente Bernardes";"5341"
"MG";31;"53202";"Presidente Juscelino";"3606"
"MG";31;"53301";"Presidente Kubitschek";"3001"
"MG";31;"53400";"Presidente Olegário";"19627"
"MG";31;"53509";"Alto Jequitibá";"8301"
"MG";31;"53608";"Prudente de Morais";"10834"
"MG";31;"53707";"Quartel Geral";"3584"
"MG";31;"53806";"Queluzito";"1943"
"MG";31;"53905";"Raposos";"16429"
"MG";31;"54002";"Raul Soares";"23711"
"MG";31;"54101";"Recreio";"10520"
"MG";31;"54150";"Reduto";"7201"
"MG";31;"54200";"Resende Costa";"11540"
"MG";31;"54309";"Resplendor";"17396"
"MG";31;"54408";"Ressaquinha";"4817"
"MG";31;"54457";"Riachinho";"8134"
"MG";31;"54507";"Riacho dos Machados";"9476"
"MG";31;"54606";"Ribeirão das Neves";"338197"
"MG";31;"54705";"Ribeirão Vermelho";"4047"
"MG";31;"54804";"Rio Acima";"10420"
"MG";31;"54903";"Rio Casca";"13473"
"MG";31;"55009";"Rio Doce";"2620"
"MG";31;"55108";"Rio do Prado";"5133"
"MG";31;"55207";"Rio Espera";"5402"
"MG";31;"55306";"Rio Manso";"5879"
"MG";31;"55405";"Rio Novo";"8957"
"MG";31;"55504";"Rio Paranaíba";"12335"
"MG";31;"55603";"Rio Pardo de Minas";"31045"
"MG";31;"55702";"Rio Piracicaba";"14332"
"MG";31;"55801";"Rio Pomba";"17959"
"MG";31;"55900";"Rio Preto";"5485"
"MG";31;"56007";"Rio Vermelho";"12739"
"MG";31;"56106";"Ritápolis";"4562"
"MG";31;"56205";"Rochedo de Minas";"2320"
"MG";31;"56304";"Rodeiro";"8224"
"MG";31;"56403";"Romaria";"3520"
"MG";31;"56452";"Rosário da Limeira";"4622"
"MG";31;"56502";"Rubelita";"5798"
"MG";31;"56601";"Rubim";"10256"
"MG";31;"56700";"Sabará";"137125"
"MG";31;"56809";"Sabinópolis";"15416"
"MG";31;"56908";"Sacramento";"26374"
"MG";31;"57005";"Salinas";"41699"
"MG";31;"57104";"Salto da Divisa";"7012"
"MG";31;"57203";"Santa Bárbara";"31604"
"MG";31;"57252";"Santa Bárbara do Leste";"8181"
"MG";31;"57278";"Santa Bárbara do Monte Verde";"3182"
"MG";31;"57302";"Santa Bárbara do Tugúrio";"4407"
"MG";31;"57336";"Santa Cruz de Minas";"8664"
"MG";31;"57377";"Santa Cruz de Salinas";"4107"
"MG";31;"57401";"Santa Cruz do Escalvado";"4725"
"MG";31;"57500";"Santa Efigênia de Minas";"4381"
"MG";31;"57609";"Santa Fé de Minas";"3826"
"MG";31;"57658";"Santa Helena de Minas";"6386"
"MG";31;"57708";"Santa Juliana";"14255"
"MG";31;"57807";"Santa Luzia";"220444"
"MG";31;"57906";"Santa Margarida";"16302"
"MG";31;"58003";"Santa Maria de Itabira";"10857"
"MG";31;"58102";"Santa Maria do Salto";"5217"
"MG";31;"58201";"Santa Maria do Suaçuí";"14611"
"MG";31;"58300";"Santana da Vargem";"7073"
"MG";31;"58409";"Santana de Cataguases";"3891"
"MG";31;"58508";"Santana de Pirapama";"7589"
"MG";31;"58607";"Santana do Deserto";"3981"
"MG";31;"58706";"Santana do Garambéu";"2476"
"MG";31;"58805";"Santana do Jacaré";"4834"
"MG";31;"58904";"Santana do Manhuaçu";"8667"
"MG";31;"58953";"Santana do Paraíso";"35369"
"MG";31;"59001";"Santana do Riacho";"4315"
"MG";31;"59100";"Santana dos Montes";"3765"
"MG";31;"59209";"Santa Rita de Caldas";"8924"
"MG";31;"59308";"Santa Rita de Jacutinga";"4863"
"MG";31;"59357";"Santa Rita de Minas";"7268"
"MG";31;"59407";"Santa Rita de Ibitipoca";"3402"
"MG";31;"59506";"Santa Rita do Itueto";"5457"
"MG";31;"59605";"Santa Rita do Sapucaí";"43753"
"MG";31;"59704";"Santa Rosa da Serra";"3357"
"MG";31;"59803";"Santa Vitória";"19872"
"MG";31;"59902";"Santo Antônio do Amparo";"18613"
"MG";31;"60009";"Santo Antônio do Aventureiro";"3602"
"MG";31;"60108";"Santo Antônio do Grama";"3886"
"MG";31;"60207";"Santo Antônio do Itambé";"3799"
"MG";31;"60306";"Santo Antônio do Jacinto";"11604"
"MG";31;"60405";"Santo Antônio do Monte";"28427"
"MG";31;"60454";"Santo Antônio do Retiro";"7297"
"MG";31;"60504";"Santo Antônio do Rio Abaixo";"1760"
"MG";31;"60603";"Santo Hipólito";"3065"
"MG";31;"60702";"Santos Dumont";"46421"
"MG";31;"60801";"São Bento Abade";"5349"
"MG";31;"60900";"São Brás do Suaçuí";"3754"
"MG";31;"60959";"São Domingos das Dores";"5658"
"MG";31;"61007";"São Domingos do Prata";"17327"
"MG";31;"61056";"São Félix de Minas";"3362"
"MG";31;"61106";"São Francisco";"56477"
"MG";31;"61205";"São Francisco de Paula";"6520"
"MG";31;"61304";"São Francisco de Sales";"6274"
"MG";31;"61403";"São Francisco do Glória";"4800"
"MG";31;"61502";"São Geraldo";"12562"
"MG";31;"61601";"São Geraldo da Piedade";"3910"
"MG";31;"61650";"São Geraldo do Baixio";"4059"
"MG";31;"61700";"São Gonçalo do Abaeté";"8459"
"MG";31;"61809";"São Gonçalo do Pará";"12597"
"MG";31;"61908";"São Gonçalo do Rio Abaixo";"11019"
"MG";31;"62005";"São Gonçalo do Sapucaí";"25561"
"MG";31;"62104";"São Gotardo";"35782"
"MG";31;"62203";"São João Batista do Glória";"7498"
"MG";31;"62252";"São João da Lagoa";"4932"
"MG";31;"62302";"São João da Mata";"2746"
"MG";31;"62401";"São João da Ponte";"25098"
"MG";31;"62450";"São João das Missões";"13125"
"MG";31;"62500";"São João del Rei";"90497"
"MG";31;"62559";"São João do Manhuaçu";"11674"
"MG";31;"62575";"São João do Manteninha";"5918"
"MG";31;"62609";"São João do Oriente";"7444"
"MG";31;"62658";"São João do Pacuí";"4448"
"MG";31;"62708";"São João do Paraíso";"23709"
"MG";31;"62807";"São João Evangelista";"15767"
"MG";31;"62906";"São João Nepomuceno";"26447"
"MG";31;"62922";"São Joaquim de Bicas";"32148"
"MG";31;"62948";"São José da Barra";"7480"
"MG";31;"62955";"São José da Lapa";"24135"
"MG";31;"63003";"São José da Safira";"4280"
"MG";31;"63102";"São José da Varginha";"5079"
"MG";31;"63201";"São José do Alegre";"4210"
"MG";31;"63300";"São José do Divino";"3856"
"MG";31;"63409";"São José do Goiabal";"5387"
"MG";31;"63508";"São José do Jacuri";"6431"
"MG";31;"63607";"São José do Mantimento";"2806"
"MG";31;"63706";"São Lourenço";"46202"
"MG";31;"63805";"São Miguel do Anta";"6944"
"MG";31;"63904";"São Pedro da União";"4610"
"MG";31;"64001";"São Pedro dos Ferros";"7706"
"MG";31;"64100";"São Pedro do Suaçuí";"5202"
"MG";31;"64209";"São Romão";"12529"
"MG";31;"64308";"São Roque de Minas";"7076"
"MG";31;"64407";"São Sebastião da Bela Vista";"5552"
"MG";31;"64431";"São Sebastião da Vargem Alegre";"3024"
"MG";31;"64472";"São Sebastião do Anta";"6627"
"MG";31;"64506";"São Sebastião do Maranhão";"9963"
"MG";31;"64605";"São Sebastião do Oeste";"6863"
"MG";31;"64704";"São Sebastião do Paraíso";"71445"
"MG";31;"64803";"São Sebastião do Rio Preto";"1492"
"MG";31;"64902";"São Sebastião do Rio Verde";"2250"
"MG";31;"65008";"São Tiago";"10960"
"MG";31;"65107";"São Tomás de Aquino";"7000"
"MG";31;"65206";"São Tomé das Letras";"7120"
"MG";31;"65305";"São Vicente de Minas";"7815"
"MG";31;"65404";"Sapucaí-Mirim";"6989"
"MG";31;"65503";"Sardoá";"6361"
"MG";31;"65537";"Sarzedo";"33413"
"MG";31;"65552";"Setubinha";"12378"
"MG";31;"65560";"Sem-Peixe";"2606"
"MG";31;"65578";"Senador Amaral";"5361"
"MG";31;"65602";"Senador Cortes";"2003"
"MG";31;"65701";"Senador Firmino";"7858"
"MG";31;"65800";"Senador José Bento";"1461"
"MG";31;"65909";"Senador Modestino Gonçalves";"4105"
"MG";31;"66006";"Senhora de Oliveira";"5786"
"MG";31;"66105";"Senhora do Porto";"3519"
"MG";31;"66204";"Senhora dos Remédios";"10467"
"MG";31;"66303";"Sericita";"7333"
"MG";31;"66402";"Seritinga";"1854"
"MG";31;"66501";"Serra Azul de Minas";"4292"
"MG";31;"66600";"Serra da Saudade";"776"
"MG";31;"66709";"Serra dos Aimorés";"8713"
"MG";31;"66808";"Serra do Salitre";"11668"
"MG";31;"66907";"Serrania";"7668"
"MG";31;"66956";"Serranópolis de Minas";"4809"
"MG";31;"67004";"Serranos";"1956"
"MG";31;"67103";"Serro";"20940"
"MG";31;"67202";"Sete Lagoas";"241835"
"MG";31;"67301";"Silveirânia";"2264"
"MG";31;"67400";"Silvianópolis";"6248"
"MG";31;"67509";"Simão Pereira";"2618"
"MG";31;"67608";"Simonésia";"19736"
"MG";31;"67707";"Sobrália";"5514"
"MG";31;"67806";"Soledade de Minas";"6189"
"MG";31;"67905";"Tabuleiro";"3708"
"MG";31;"68002";"Taiobeiras";"34397"
"MG";31;"68051";"Taparuba";"3101"
"MG";31;"68101";"Tapira";"4832"
"MG";31;"68200";"Tapiraí";"1872"
"MG";31;"68309";"Taquaraçu de Minas";"4099"
"MG";31;"68408";"Tarumirim";"14302"
"MG";31;"68507";"Teixeiras";"11670"
"MG";31;"68606";"Teófilo Otoni";"140937"
"MG";31;"68705";"Timóteo";"90568"
"MG";31;"68804";"Tiradentes";"8072"
"MG";31;"68903";"Tiros";"6424"
"MG";31;"69000";"Tocantins";"16715"
"MG";31;"69059";"Tocos do Moji";"4109"
"MG";31;"69109";"Toledo";"6297"
"MG";31;"69208";"Tombos";"7850"
"MG";31;"69307";"Três Corações";"80032"
"MG";31;"69356";"Três Marias";"32716"
"MG";31;"69406";"Três Pontas";"56940"
"MG";31;"69505";"Tumiritinga";"6765"
"MG";31;"69604";"Tupaciguara";"25398"
"MG";31;"69703";"Turmalina";"20125"
"MG";31;"69802";"Turvolândia";"5070"
"MG";31;"69901";"Ubá";"116797"
"MG";31;"70008";"Ubaí";"12599"
"MG";31;"70057";"Ubaporanga";"12493"
"MG";31;"70107";"Uberaba";"337092"
"MG";31;"70206";"Uberlândia";"699097"
"MG";31;"70305";"Umburatiba";"2596"
"MG";31;"70404";"Unaí";"84930"
"MG";31;"70438";"União de Minas";"4284"
"MG";31;"70479";"Uruana de Minas";"3260"
"MG";31;"70503";"Urucânia";"10345"
"MG";31;"70529";"Urucuia";"17173"
"MG";31;"70578";"Vargem Alegre";"6470"
"MG";31;"70602";"Vargem Bonita";"2148"
"MG";31;"70651";"Vargem Grande do Rio Pardo";"5026"
"MG";31;"70701";"Varginha";"136602"
"MG";31;"70750";"Varjão de Minas";"7138"
"MG";31;"70800";"Várzea da Palma";"39803"
"MG";31;"70909";"Varzelândia";"19305"
"MG";31;"71006";"Vazante";"20642"
"MG";31;"71030";"Verdelândia";"9443"
"MG";31;"71071";"Veredinha";"5727"
"MG";31;"71105";"Veríssimo";"4045"
"MG";31;"71154";"Vermelho Novo";"4846"
"MG";31;"71204";"Vespasiano";"129765"
"MG";31;"71303";"Viçosa";"79388"
"MG";31;"71402";"Vieiras";"3589"
"MG";31;"71501";"Mathias Lobato";"3179"
"MG";31;"71600";"Virgem da Lapa";"13740"
"MG";31;"71709";"Virgínia";"8663"
"MG";31;"71808";"Virginópolis";"10484"
"MG";31;"71907";"Virgolândia";"5340"
"MG";31;"72004";"Visconde do Rio Branco";"42965"
"MG";31;"72103";"Volta Grande";"5261"
"MG";31;"72202";"Wenceslau Braz";"2548"
"MS";50;"00203";"Água Clara";"15776"
"MS";50;"00252";"Alcinópolis";"5417"
"MS";50;"00609";"Amambai";"39826"
"MS";50;"00708";"Anastácio";"25237"
"MS";50;"00807";"Anaurilândia";"9076"
"MS";50;"00856";"Angélica";"10932"
"MS";50;"00906";"Antônio João";"9020"
"MS";50;"01003";"Aparecida do Taboado";"26069"
"MS";50;"01102";"Aquidauana";"48029"
"MS";50;"01243";"Aral Moreira";"12332"
"MS";50;"01508";"Bandeirantes";"7266"
"MS";50;"01904";"Bataguassu";"23325"
"MS";50;"02001";"Batayporã";"11349"
"MS";50;"02100";"Bela Vista";"24735"
"MS";50;"02159";"Bodoquena";"7838"
"MS";50;"02209";"Bonito";"22190"
"MS";50;"02308";"Brasilândia";"11853"
"MS";50;"02407";"Caarapó";"30593"
"MS";50;"02605";"Camapuã";"13693"
"MS";50;"02704";"Campo Grande";"906092"
"MS";50;"02803";"Caracol";"6182"
"MS";50;"02902";"Cassilândia";"22002"
"MS";50;"02951";"Chapadão do Sul";"25865"
"MS";50;"03108";"Corguinho";"6054"
"MS";50;"03157";"Coronel Sapucaia";"15352"
"MS";50;"03207";"Corumbá";"112058"
"MS";50;"03256";"Costa Rica";"21142"
"MS";50;"03306";"Coxim";"33459"
"MS";50;"03454";"Deodápolis";"12984"
"MS";50;"03488";"Dois Irmãos do Buriti";"11467"
"MS";50;"03504";"Douradina";"5975"
"MS";50;"03702";"Dourados";"225495"
"MS";50;"03751";"Eldorado";"12400"
"MS";50;"03801";"Fátima do Sul";"19170"
"MS";50;"03900";"Figueirão";"3059"
"MS";50;"04007";"Glória de Dourados";"9950"
"MS";50;"04106";"Guia Lopes da Laguna";"9824"
"MS";50;"04304";"Iguatemi";"16176"
"MS";50;"04403";"Inocência";"7588"
"MS";50;"04502";"Itaporã";"25162"
"MS";50;"04601";"Itaquiraí";"21376"
"MS";50;"04700";"Ivinhema";"23232"
"MS";50;"04809";"Japorã";"9243"
"MS";50;"04908";"Jaraguari";"7265"
"MS";50;"05004";"Jardim";"26238"
"MS";50;"05103";"Jateí";"4021"
"MS";50;"05152";"Juti";"6787"
"MS";50;"05202";"Ladário";"23689"
"MS";50;"05251";"Laguna Carapã";"7419"
"MS";50;"05400";"Maracaju";"48022"
"MS";50;"05608";"Miranda";"28220"
"MS";50;"05681";"Mundo Novo";"18473"
"MS";50;"05707";"Naviraí";"55689"
"MS";50;"05806";"Nioaque";"13862"
"MS";50;"06002";"Nova Alvorada do Sul";"22430"
"MS";50;"06200";"Nova Andradina";"55224"
"MS";50;"06259";"Novo Horizonte do Sul";"3684"
"MS";50;"06275";"Paraíso das Águas";"5654"
"MS";50;"06309";"Paranaíba";"42276"
"MS";50;"06358";"Paranhos";"14404"
"MS";50;"06408";"Pedro Gomes";"7621"
"MS";50;"06606";"Ponta Porã";"93937"
"MS";50;"06903";"Porto Murtinho";"17298"
"MS";50;"07109";"Ribas do Rio Pardo";"24966"
"MS";50;"07208";"Rio Brilhante";"38186"
"MS";50;"07307";"Rio Negro";"4793"
"MS";50;"07406";"Rio Verde de Mato Grosso";"19973"
"MS";50;"07505";"Rochedo";"5079"
"MS";50;"07554";"Santa Rita do Pardo";"7900"
"MS";50;"07695";"São Gabriel do Oeste";"27221"
"MS";50;"07703";"Sete Quedas";"10771"
"MS";50;"07802";"Selvíria";"6542"
"MS";50;"07901";"Sidrolândia";"59245"
"MS";50;"07935";"Sonora";"19721"
"MS";50;"07950";"Tacuru";"11674"
"MS";50;"07976";"Taquarussu";"3588"
"MS";50;"08008";"Terenos";"22269"
"MS";50;"08305";"Três Lagoas";"123281"
"MS";50;"08404";"Vicentina";"6109"
"MT";51;"00102";"Acorizal";"5334"
"MT";51;"00201";"Água Boa";"26204"
"MT";51;"00250";"Alta Floresta";"51959"
"MT";51;"00300";"Alto Araguaia";"19385"
"MT";51;"00359";"Alto Boa Vista";"6936"
"MT";51;"00409";"Alto Garças";"12151"
"MT";51;"00508";"Alto Paraguai";"11473"
"MT";51;"00607";"Alto Taquari";"11133"
"MT";51;"00805";"Apiacás";"10283"
"MT";51;"01001";"Araguaiana";"3109"
"MT";51;"01209";"Araguainha";"946"
"MT";51;"01258";"Araputanga";"16951"
"MT";51;"01308";"Arenápolis";"9502"
"MT";51;"01407";"Aripuanã";"22714"
"MT";51;"01605";"Barão de Melgaço";"8164"
"MT";51;"01704";"Barra do Bugres";"35307"
"MT";51;"01803";"Barra do Garças";"61135"
"MT";51;"01852";"Bom Jesus do Araguaia";"6706"
"MT";51;"01902";"Brasnorte";"20140"
"MT";51;"02504";"Cáceres";"94861"
"MT";51;"02603";"Campinápolis";"16919"
"MT";51;"02637";"Campo Novo do Parecis";"36143"
"MT";51;"02678";"Campo Verde";"45740"
"MT";51;"02686";"Campos de Júlio";"7070"
"MT";51;"02694";"Canabrava do Norte";"4728"
"MT";51;"02702";"Canarana";"21842"
"MT";51;"02793";"Carlinda";"10199"
"MT";51;"02850";"Castanheira";"8749"
"MT";51;"03007";"Chapada dos Guimarães";"19453"
"MT";51;"03056";"Cláudia";"12245"
"MT";51;"03106";"Cocalinho";"5681"
"MT";51;"03205";"Colíder";"33649"
"MT";51;"03254";"Colniza";"39861"
"MT";51;"03304";"Comodoro";"21008"
"MT";51;"03353";"Confresa";"31510"
"MT";51;"03361";"Conquista D'Oeste";"4101"
"MT";51;"03379";"Cotriguaçu";"20238"
"MT";51;"03403";"Cuiabá";"618124"
"MT";51;"03437";"Curvelândia";"5241"
"MT";51;"03452";"Denise";"9544"
"MT";51;"03502";"Diamantino";"22178"
"MT";51;"03601";"Dom Aquino";"8159"
"MT";51;"03700";"Feliz Natal";"14522"
"MT";51;"03809";"Figueirópolis D'Oeste";"3452"
"MT";51;"03858";"Gaúcha do Norte";"7782"
"MT";51;"03908";"General Carneiro";"5592"
"MT";51;"03957";"Glória D'Oeste";"3008"
"MT";51;"04104";"Guarantã do Norte";"36130"
"MT";51;"04203";"Guiratinga";"15245"
"MT";51;"04500";"Indiavaí";"2779"
"MT";51;"04526";"Ipiranga do Norte";"7920"
"MT";51;"04542";"Itanhangá";"6885"
"MT";51;"04559";"Itaúba";"3704"
"MT";51;"04609";"Itiquira";"13552"
"MT";51;"04807";"Jaciara";"27807"
"MT";51;"04906";"Jangada";"8451"
"MT";51;"05002";"Jauru";"8582"
"MT";51;"05101";"Juara";"35121"
"MT";51;"05150";"Juína";"41101"
"MT";51;"05176";"Juruena";"16335"
"MT";51;"05200";"Juscimeira";"11176"
"MT";51;"05234";"Lambari D'Oeste";"6186"
"MT";51;"05259";"Lucas do Rio Verde";"67620"
"MT";51;"05309";"Luciara";"2058"
"MT";51;"05507";"Vila Bela da Santíssima Trindade";"16271"
"MT";51;"05580";"Marcelândia";"10301"
"MT";51;"05606";"Matupá";"16793"
"MT";51;"05622";"Mirassol d'Oeste";"27941"
"MT";51;"05903";"Nobres";"15334"
"MT";51;"06000";"Nortelândia";"5923"
"MT";51;"06109";"Nossa Senhora do Livramento";"13104"
"MT";51;"06158";"Nova Bandeirantes";"15685"
"MT";51;"06174";"Nova Nazaré";"3932"
"MT";51;"06182";"Nova Lacerda";"6751"
"MT";51;"06190";"Nova Santa Helena";"3737"
"MT";51;"06208";"Nova Brasilândia";"3805"
"MT";51;"06216";"Nova Canaã do Norte";"12831"
"MT";51;"06224";"Nova Mutum";"46813"
"MT";51;"06232";"Nova Olímpia";"20563"
"MT";51;"06240";"Nova Ubiratã";"12298"
"MT";51;"06257";"Nova Xavantina";"20944"
"MT";51;"06265";"Novo Mundo";"9363"
"MT";51;"06273";"Novo Horizonte do Norte";"4051"
"MT";51;"06281";"Novo São Joaquim";"4938"
"MT";51;"06299";"Paranaíta";"11244"
"MT";51;"06307";"Paranatinga";"22861"
"MT";51;"06315";"Novo Santo Antônio";"2705"
"MT";51;"06372";"Pedra Preta";"17446"
"MT";51;"06422";"Peixoto de Azevedo";"35338"
"MT";51;"06455";"Planalto da Serra";"2649"
"MT";51;"06505";"Poconé";"33315"
"MT";51;"06653";"Pontal do Araguaia";"6843"
"MT";51;"06703";"Ponte Branca";"1550"
"MT";51;"06752";"Pontes e Lacerda";"45774"
"MT";51;"06778";"Porto Alegre do Norte";"12685"
"MT";51;"06802";"Porto dos Gaúchos";"5363"
"MT";51;"06828";"Porto Esperidião";"12097"
"MT";51;"06851";"Porto Estrela";"2877"
"MT";51;"07008";"Poxoréu";"15916"
"MT";51;"07040";"Primavera do Leste";"63092"
"MT";51;"07065";"Querência";"17937"
"MT";51;"07107";"São José dos Quatro Marcos";"18846"
"MT";51;"07156";"Reserva do Cabaçal";"2743"
"MT";51;"07180";"Ribeirão Cascalheira";"10329"
"MT";51;"07198";"Ribeirãozinho";"2422"
"MT";51;"07206";"Rio Branco";"5150"
"MT";51;"07248";"Santa Carmem";"4563"
"MT";51;"07263";"Santo Afonso";"3155"
"MT";51;"07297";"São José do Povo";"4450"
"MT";51;"07305";"São José do Rio Claro";"21011"
"MT";51;"07354";"São José do Xingu";"5620"
"MT";51;"07404";"São Pedro da Cipa";"4771"
"MT";51;"07578";"Rondolândia";"4036"
"MT";51;"07602";"Rondonópolis";"236042"
"MT";51;"07701";"Rosário Oeste";"17054"
"MT";51;"07743";"Santa Cruz do Xingu";"2633"
"MT";51;"07750";"Salto do Céu";"3295"
"MT";51;"07768";"Santa Rita do Trivelato";"3506"
"MT";51;"07776";"Santa Terezinha";"8460"
"MT";51;"07792";"Santo Antônio do Leste";"5334"
"MT";51;"07800";"Santo Antônio do Leverger";"16999"
"MT";51;"07859";"São Félix do Araguaia";"11843"
"MT";51;"07875";"Sapezal";"26688"
"MT";51;"07883";"Serra Nova Dourada";"1678"
"MT";51;"07909";"Sinop";"146005"
"MT";51;"07925";"Sorriso";"92769"
"MT";51;"07941";"Tabaporã";"9429"
"MT";51;"07958";"Tangará da Serra";"105711"
"MT";51;"08006";"Tapurah";"14046"
"MT";51;"08055";"Terra Nova do Norte";"9473"
"MT";51;"08105";"Tesouro";"3824"
"MT";51;"08204";"Torixoréu";"3547"
"MT";51;"08303";"União do Sul";"3490"
"MT";51;"08352";"Vale de São Domingos";"3126"
"MT";51;"08402";"Várzea Grande";"287526"
"MT";51;"08501";"Vera";"11402"
"MT";51;"08600";"Vila Rica";"26496"
"MT";51;"08808";"Nova Guarita";"4464"
"MT";51;"08857";"Nova Marilândia";"3304"
"MT";51;"08907";"Nova Maringá";"8850"
"MT";51;"08956";"Nova Monte Verde";"9277"
"PA";15;"00107";"Abaetetuba";"159080"
"PA";15;"00131";"Abel Figueiredo";"7486"
"PA";15;"00206";"Acará";"55669"
"PA";15;"00305";"Afuá";"39567"
"PA";15;"00347";"Água Azul do Norte";"27615"
"PA";15;"00404";"Alenquer";"57092"
"PA";15;"00503";"Almeirim";"34076"
"PA";15;"00602";"Altamira";"115969"
"PA";15;"00701";"Anajás";"29688"
"PA";15;"00800";"Ananindeua";"535547"
"PA";15;"00859";"Anapu";"28607"
"PA";15;"00909";"Augusto Corrêa";"46471"
"PA";15;"00958";"Aurora do Pará";"31773"
